should go,goodbyes
shutdown,goodbyes
shut down,goodbyes
signing off,goodbyes
so long,goodbyes
signing out,goodbyes
soon,goodbyes
adieu,goodbyes
adios,goodbyes
au revoir,goodbyes
bye,goodbyes
bye bye,goodbyes
bye now,goodbyes
cya,goodbyes
farewell,goodbyes
go,goodbyes
going,goodbyes
What's up?,greetings
What's up,greetings
what r u doing,greetings
what doing,greetings
say hello to me,greetings
I would like you to say hello,greetings
ciao,greetings
buenos dias,greetings
buenas dias,greetings
bonjour,greetings
aloha,greetings
fdsafsaHi watson,greetings
feeling bit low,greetings
good,greetings
g'day,greetings
Good afternoon.,greetings
good day,greetings
good evening,greetings
good how are you,greetings
good morning,greetings
greetings,greetings
Hello,greetings
"Hello, how are you",greetings
"hello, my name is esteban",greetings
"Hello, My name is John?",greetings
Hello Watson,greetings
hey,greetings
heya,greetings
hey there,greetings
hi,greetings
hi how are u,greetings
"Hi, my name is Diego",greetings
"Hi, my name is Michel",greetings
hi there,greetings
hi to whom had like,greetings
Hi watson,greetings
"Hi, Watson, my name is John",greetings
hiya,greetings
Hola,greetings
eo,greetings
halo,greetings
hola como estas,greetings
How are you doing,greetings
howdy,greetings
yo my man,greetings
yo,greetings
yello,greetings
What's up ?,greetings
can i training you?,improving_system
can you learn new things,improving_system
can you learn from me,improving_system
how do i teach you,improving_system
can i improve your system,improving_system
Can I teach you,improving_system
can i teach you something new,improving_system
Can i ask you something in spanish?,interface
I want to talk,interface
hello can you hear me?,interface
do you speak languages other than english,interface
do you know non-english languages,interface
slow down the speech,interface
"tell me, what languages do you speak",interface
what languages do you know,interface
can you speak something with me?,interface
can you read me,interface
can you interact in other languages,interface
Can you hear me?,interface
You are rubbish,negative_reaction
go **** yourself,negative_reaction
let me out,negative_reaction
i want you to die,negative_reaction
Its not that good,negative_reaction
i dont want u to do anything,negative_reaction
I didn't say anything about weather.,negative_reaction
Let me out!,negative_reaction
put up with it,negative_reaction
What good are you anyway?,negative_reaction
when will you die,negative_reaction
You are bad,negative_reaction
you are useless,negative_reaction
You don't know anything,negative_reaction
You're asking me too much,negative_reaction
Get out of my car!,negative_reaction
are you dead yet,negative_reaction
bad,negative_reaction
can you understand me,negative_reaction
die,negative_reaction
go and fuck you off,negative_reaction
do anything,not_specified
but it doesn't really,not_specified
as a matter of,not_specified
anything would do,not_specified
anything is fine,not_specified
anything,not_specified
any one,not_specified
Any of them.,not_specified
any of them,not_specified
any near,not_specified
any goddam one!!!!,not_specified
any,not_specified
your favorite,not_specified
whatever you feel like,not_specified
Whatever you like,not_specified
you can go with your favorite,not_specified
you decide,not_specified
whatever,not_specified
no preference,not_specified
I don't see anything,not_specified
I don't see any options,not_specified
I don't see any,not_specified
anything u like,not_specified
whatever you want,not_specified
I doesn't matter to me.,not_specified
i didn't see any options,not_specified
I did not say turn in anything I entered,not_specified
I am not identifying any thing here,not_specified
doesn't matter,not_specified
thankfully so,positive_reaction
Thanks,positive_reaction
Thanks!,positive_reaction
Thanks.,positive_reaction
thanks a truck,positive_reaction
thanks dude,positive_reaction
thanks for,positive_reaction
thanks for your support,positive_reaction
"thanks, man!",positive_reaction
Thanks man,positive_reaction
Thanks mate,positive_reaction
Thanks u,positive_reaction
Thanks verymuch,positive_reaction
Thanks Watson,positive_reaction
thanks you are  funy,positive_reaction
"great, thanks!",positive_reaction
"great, thanks",positive_reaction
"excellent, thanks",positive_reaction
This is awesome,positive_reaction
Alright. Thanks!,positive_reaction
This is good,positive_reaction
you are funny,positive_reaction
Thank you,positive_reaction
Thank you very much,positive_reaction
great! thanks!,positive_reaction
nice. thanks.,positive_reaction
"ok, thanks",positive_reaction
OK thanks,positive_reaction
"hey, now it's raining, you said you didn't know anything about that. Are you a liar?",system_reliance
can you guess what it is ?,system_reliance
do you lie,system_reliance
are you trustworthy,system_reliance
can i trust you,system_reliance
do you tell the truth,system_reliance
what's the time,time_request
what time will it be in 4.5 hours,time_request
what time is it right now,time_request
what's the date,time_request
what is today's date,time_request
what is the time?,time_request
what is the day today,time_request
tell me the date,time_request
hi what is the time?,time_request
hey whats the current time today,time_request
do you know the time,time_request
can you tell time,time_request
can you say me the time?,time_request
Why it is raining?,weather
It's become sunny now,weather
It's a rainy day,weather
"it is raining, what can you do ?",weather
it isn't raining anymore,weather
It is going to rain,weather
it is cloudy now,weather
it is a sunny day,weather
is raining today,weather
is raining now,weather
Is raining?,weather
is raining,weather
is it sunny out?,weather
is it rainning right?,weather
Is it rainning now?,weather
is it raining,weather
is it gonna be raining,weather
is it going to rain when we arrive?,weather
is it going to rain today?,weather
is it going to rain later today,weather
is it going to rain for the entire day?,weather
Is it going to rain all day?,weather
Is it going to rain?,weather
is it going to rain,weather
is it dark outside,weather
is it a sunny day,weather
is it a nice day today?,weather
is it a clear day ?,weather
how warm is it,weather
how`s the wheather,weather
how's the wether,weather
how many degrees are outside?,weather
how long will it rain,weather
How long until the rain ends?,weather
how long till it rains,weather
how long the rain?,weather
how is the weater?,weather
How is the typooon,weather
How is the climate?,weather
how hot is it outside,weather
how hot,weather
how cold is it outside,weather
how cold is it out,weather
how cold,weather
How about this rain,weather
"hi, what is the temperature in milan",weather
"Hi, please tell me something about weather",weather
hey watson it's not raining,weather
Harvard is it going to rain,weather
"Good weather, ya?",weather
wow .. it is raining in front of my car,weather
Will rain stop?,weather
will rain end?,weather
will it rain much longer?,weather
will it be warm today?,weather
why it is raining,weather
Why is it raining today?,weather
Why is it raining again,weather
Why is it raining?,weather
Why is it raining,weather
why is it raining ?,weather
Whn will this rain stop?,weather
when wil the rain end?,weather
when will this rain end?,weather
when will this rain end,weather
when will the sun set?,weather
when will the sun come out,weather
when will the sun begin?,weather
when will the sun appear?,weather
When will the rain stop,weather
when will the rain arrive,weather
When will it be sunny?,weather
When will it be sunny,weather
when will be the rain end ?,weather
when were you there when rain is starch,weather
when the rain stops?,weather
when the rain of end,weather
when the rail will end,weather
when rain ends,weather
when rain,weather
when all the rain and,weather
what would be the weather 50 km ahead?,weather
What weather do you like?,weather
what weather?,weather
What us weather in 08854,weather
what time will the weather change,weather
what's the weather out would be to destination,weather
whats the weather outside,weather
whats the weather like right now,weather
what's the weather,weather
Whats the temperature outside?,weather
What's the temperature outside?,weather
whats the outside air temperature?,weather
what is the weather like,weather
What is the weather going to be like,weather
what is the tempreture outside,weather
What is the temperature outside?,weather
What is the temperature outside,weather
what is the rain?,weather
what is the outside temperature?,weather
what abt weather today?,weather
what about weather today?,weather
What about weather?,weather
What about weather,weather
weather is cool.,weather
watson when this rain will over,weather
the weather is important to me,weather
The sun is out,weather
tell me the weather,weather
rain rain go away,weather
raining now,weather
oops... it's raining again,weather
"oh, it started to rain",weather
"Oh, it's a sunny day",weather
do you think will rain?,weather
do you know weather today,weather
do I need a jacket,weather
Does the weather get worse,weather
Does It raining all day?,weather
check weather,weather
check the wheather,weather
check the wether,weather
check the weather,weather
Check the weater,weather
Can you tell me what the weather looks like?,weather
can you tell me what's the weather will be in one hour if we keep goint in this direction?,weather
Can we go someplace where it's not raining?,weather
make it stop raining,weather
look up the weather in tel aviv,weather
look up the weather,weather
i want to  weather news.,weather
I want to see weather forecasts,weather
I want to know the weather,weather
it's sunny now,weather
"it's sunny, maybe we don't need the lights",weather
It's rain today.,weather
Its Raining now,weather
its raining now ?,weather
it's raining ...,weather
its is raining,weather
it's hot,weather
it's getting cold,weather
it's cold today,weather
It's cold here,weather
