what canyou do,capabilities
what can you do for me,capabilities
what can you help me with,capabilities
what capabilities you have,capabilities
what care you capablities,capabilities
what did you learn,capabilities
what do you have?,capabilities
What do you have,capabilities
what do you know,capabilities
what else,capabilities
what are your capabilities Watson,capabilities
No thank you,decision_replies
no thanks watson,decision_replies
yes thanks,decision_replies
yes please,decision_replies
yes definitely,decision_replies
yes,decision_replies
maybe,decision_replies
no,decision_replies
not a clue,decision_replies
no thank,decision_replies
Do you know how to cook this?,get_recipe
Do you know what this is?,get_recipe
Find me this,get_recipe
Give me the recipe for this,get_recipe
how can I do this?,get_recipe
How cook,get_recipe
I have seen this dish,get_recipe
I have seen this dish in instagram,get_recipe
I see this,get_recipe
I send you a photo,get_recipe
I would love to eat this,get_recipe
look at,get_recipe
Look at this picture,get_recipe
look for this recipe for this,get_recipe
Look how good it looks!,get_recipe
Tell me how to cook this,get_recipe
this dish,get_recipe
"Watson, tell me how to do",get_recipe
What do you think about cooking this,get_recipe
What if today like this,get_recipe
what this,get_recipe
You know how this is cooked?,get_recipe
You know how to cook this,get_recipe
we feel like that,get_recipe
find recipe,get_recipe
find it for me,get_recipe
search it,get_recipe
look for the recipe,get_recipe
this is what I have seen,get_recipe
let see you find this,get_recipe
"find this, please",get_recipe
get the recipe,get_recipe
i want to cook lentils,get_recipe
i feel like eating,get_recipe
i want to cook this,get_recipe
i want to cook a salad,get_recipe
shutdown,goodbyes
shut down,goodbyes
signing off,goodbyes
signing out,goodbyes
so long,goodbyes
soon,goodbyes
adieu,goodbyes
adios,goodbyes
au revoir,goodbyes
bye,goodbyes
bye bye,goodbyes
bye now,goodbyes
cya,goodbyes
farewell,goodbyes
go,goodbyes
going,goodbyes
goodbye,goodbyes
good bye,goodbyes
good day,goodbyes
good night,goodbyes
gotta go,goodbyes
gotta run,goodbyes
Have a nice day,goodbyes
ok bye,goodbyes
I'm leaving,goodbyes
i said goodbye,goodbyes
later,goodbyes
laters,goodbyes
leave,goodbyes
logging off,goodbyes
my time is up,goodbyes
nice day,goodbyes
no,goodbyes
swag out,goodbyes
thanks byebye,goodbyes
then bye,goodbyes
toodles,goodbyes
hey stop here,goodbyes
out of time,goodbyes
over and out,goodbyes
run,goodbyes
see ya,goodbyes
see ya later,goodbyes
see ya soon,goodbyes
see you,goodbyes
should be going,goodbyes
should go,goodbyes
halo,greetings
eo,greetings
Hola,greetings
hiya,greetings
Hi,greetings
Hi watson,greetings
hi to whom had like,greetings
hi there,greetings
hi how are u,greetings
hey there,greetings
heya,greetings
hey,greetings
Hello Watson,greetings
Hello,greetings
greetings,greetings
good morning,greetings
good how are you,greetings
good evening,greetings
good day,greetings
Good afternoon.,greetings
g'day,greetings
good,greetings
feeling bit low,greetings
fdsafsaHi watson,greetings
aloha,greetings
bonjour,greetings
buenas dias,greetings
buenos dias,greetings
ciao,greetings
I would like you to say hello,greetings
say hello to me,greetings
what doing,greetings
what r u doing,greetings
What's up,greetings
What's up ?,greetings
What's up?,greetings
yello,greetings
yo,greetings
yo my man,greetings
howdy,greetings
How are you doing,greetings
hola como estas,greetings
ey,greetings
what are you?,greetings
can you learn new things,improving_system
can you learn from me,improving_system
how do i teach you,improving_system
can i improve your system,improving_system
Can I teach you,improving_system
can i teach you something new,improving_system
can i training you?,improving_system
Can i ask you something in spanish?,interface
Can you hear me?,interface
can you interact in other languages,interface
can you read me,interface
can you speak something with me?,interface
do you know non-english languages,interface
do you speak languages other than english,interface
hello can you hear me?,interface
I want to talk,interface
slow down the speech,interface
tell me,interface
what languages do you know,interface
go **** yourself,negative_reaction
let me out,negative_reaction
i want you to die,negative_reaction
Its not that good,negative_reaction
i dont want u to do anything,negative_reaction
I didn't say anything about weather.,negative_reaction
Let me out!,negative_reaction
go and fuck you off,negative_reaction
die,negative_reaction
can you understand me,negative_reaction
bad,negative_reaction
are you dead yet,negative_reaction
Get out of my car!,negative_reaction
You're asking me too much,negative_reaction
You don't know anything,negative_reaction
you are useless,negative_reaction
You are rubbish,negative_reaction
You are bad,negative_reaction
when will you die,negative_reaction
What good are you anyway?,negative_reaction
put up with it,negative_reaction
anything u like,not_specified
whatever you want,not_specified
I doesn't matter to me.,not_specified
i didn't see any options,not_specified
I did not say turn in anything I entered,not_specified
I am not identifying any thing here,not_specified
doesn't matter,not_specified
do anything,not_specified
but it doesn't really,not_specified
as a matter of,not_specified
anything would do,not_specified
anything is fine,not_specified
anything,not_specified
any one,not_specified
Any of them.,not_specified
any of them,not_specified
any near,not_specified
any goddam one!!!!,not_specified
any,not_specified
your favorite,not_specified
whatever you feel like,not_specified
Whatever you like,not_specified
you can go with your favorite,not_specified
you decide,not_specified
whatever,not_specified
no preference,not_specified
I don't see anything,not_specified
I don't see any options,not_specified
I don't see any,not_specified
great,positive_reaction
wow,positive_reaction
you are funny,positive_reaction
This is good,positive_reaction
This is awesome,positive_reaction
Thank you very much,positive_reaction
Thank you,positive_reaction
thanks you are  funy,positive_reaction
Thanks Watson,positive_reaction
Thanks verymuch,positive_reaction
Thanks u,positive_reaction
Thanks mate,positive_reaction
Thanks man,positive_reaction
thanks,positive_reaction
thanks for your support,positive_reaction
thanks for,positive_reaction
thanks dude,positive_reaction
thanks a truck,positive_reaction
Thanks.,positive_reaction
Thanks!,positive_reaction
thankfully so,positive_reaction
OK thanks,positive_reaction
ok,positive_reaction
nice. thanks.,positive_reaction
great! thanks!,positive_reaction
excellent,positive_reaction
Alright. Thanks!,positive_reaction
thank man!,positive_reaction
"great, thanks",positive_reaction
"ok, thanks",positive_reaction
i feel good,positive_reaction
give me a recipe,suggest_dish
I don't know what to cook,suggest_dish
i need a recipe suggestion,suggest_dish
i want a recipe,suggest_dish
i want to cook,suggest_dish
i want to cook something,suggest_dish
let's cook,suggest_dish
lets cook something,suggest_dish
what should I cook?,suggest_dish
what should I eat?,suggest_dish
I want to cook one of my favorites,suggest_dish
I want to cook something I've cooked before,suggest_dish
Show me my favorite recipes,suggest_dish
What are my favorite recipes,suggest_dish
What have I cooked before,suggest_dish
What have I cooked in the past,suggest_dish
What can I eat today?,suggest_dish
I do not know what to do,suggest_dish
what could I eat today,suggest_dish
I have no idea what to do today to eat,suggest_dish
I do not feel like thinking about food,suggest_dish
How boring is cooking,suggest_dish
help me I do not know what to prepare for dinner,suggest_dish
Now what do we eat?,suggest_dish
What do I cook today?,suggest_dish
who could cook for tomorrow,suggest_dish
I'm hungry,suggest_dish
I can not think what to prepare today,suggest_dish
I have run out of ideas,suggest_dish
I have run out of recipe ideas,suggest_dish
I want to eat meat,suggest_dish
I want fish today,suggest_dish
I have not eaten vegetables for a long time,suggest_dish
I need to eat healthy,suggest_dish
I'm getting fat,suggest_dish
I do not have time to cook today,suggest_dish
Today I have to go very quickly to work,suggest_dish
What can you offer me?,suggest_dish
Recommend me,suggest_dish
what would you eat today?,suggest_dish
suggest something,suggest_dish
I do not feel like thinking,suggest_dish
I leave today's menu at your choice,suggest_dish
Make sure you look for a recipe,suggest_dish
Look for a recipe,suggest_dish
look for a recipe that I like the most,suggest_dish
give me something to the dessert,suggest_dish
give me the dessert,suggest_dish
i don't know what to eat,suggest_dish
I do not know want to eat,suggest_dish
can you help me?,suggest_dish
help me to find something to eat,suggest_dish
look for something for me,suggest_dish
surprise me,suggest_dish
Can you take care of yourself?,suggest_dish
I do not know what to eat today,suggest_dish
any idea,suggest_dish
"please, suggest something good",suggest_dish
i in troubles because i have no time to cook,suggest_dish
i feel like eating,suggest_dish
hey,system_reliance
do you tell the truth,system_reliance
can i trust you,system_reliance
are you trustworthy,system_reliance
do you lie,system_reliance
can you guess what it is ?,system_reliance
what's the time,time_request
what time will it be in 4.5 hours,time_request
what time is it right now,time_request
what's the date,time_request
what is today's date,time_request
what is the time?,time_request
what is the day today,time_request
tell me the date,time_request
hi what is the time?,time_request
hey whats the current time today,time_request
do you know the time,time_request
can you tell time,time_request
can you say me the time?,time_request
